Time,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Pressure,Temp,DeltaP,AirspeedTemp,SpeedKPH,PowerW,AirspeedKPH,CadenceRPM
96.262,-0.00,2.46,9.34,0.11,-0.08,-0.71,1032.0,35.8,-54.2,24.5,0.55,0,0.00,0
96.287,2.11,2.39,9.57,0.04,-0.08,-0.54,1032.7,35.8,-56.3,24.5,0.55,0,0.00,0
96.312,1.57,0.53,8.74,-0.12,-0.05,-0.43,1032.3,35.9,-56.3,24.5,0.55,0,0.00,0
96.337,1.27,-0.23,9.22,-0.31,0.02,-0.37,1032.3,35.9,-51.0,24.5,0.55,0,0.00,0
96.399,-0.62,0.13,12.01,-0.47,-0.11,-0.59,1032.2,36.0,-50.0,24.5,0.55,0,0.00,0
96.424,-0.57,0.57,11.21,-0.29,-0.27,-0.72,1032.0,36.0,-50.0,24.5,0.55,0,0.00,0
96.449,-0.43,1.19,9.68,-0.30,-0.24,-0.76,1031.8,35.9,-50.0,24.5,0.55,0,0.00,0
96.474,-1.08,1.14,8.43,-0.40,-0.15,-0.72,1032.3,36.0,-47.9,24.5,0.55,0,0.00,0
96.499,-1.45,0.20,6.55,-0.25,0.11,-0.58,1032.1,36.0,-44.7,24.5,0.55,0,0.00,0
96.524,-0.23,3.20,9.18,-0.30,0.12,-0.51,1032.5,35.9,-46.8,24.5,0.55,0,0.00,0
96.549,0.19,1.82,9.82,-0.35,0.17,-0.42,1032.2,35.9,-50.0,24.5,0.55,0,0.00,0
96.574,0.02,1.64,10.07,-0.32,0.18,-0.38,1032.1,36.0,-50.0,24.5,0.55,0,0.00,0
96.599,-1.10,-2.50,13.69,-0.19,0.11,-0.40,1032.1,36.1,-44.7,24.5,0.55,0,0.00,0
96.624,-1.69,-2.14,10.44,-0.06,0.02,-0.10,1032.6,35.9,-46.8,24.5,0.55,0,0.00,0
96.669,3.47,-4.08,1.68,-0.18,-0.09,-0.10,1032.4,36.1,-50.0,24.5,0.55,0,0.00,0
96.694,-1.02,1.82,12.31,0.03,0.03,0.01,1032.2,36.0,-46.8,24.5,0.55,0,0.00,0
96.719,-0.18,0.52,11.96,-0.02,-0.05,-0.02,1032.2,35.9,-50.0,24.5,0.55,0,0.00,0
96.744,0.02,0.37,9.35,-0.04,-0.03,-0.01,1032.1,35.8,-46.8,24.5,0.55,0,0.00,0
96.881,0.52,0.27,10.04,-0.01,0.00,0.02,1032.3,36.1,-46.8,24.5,0.55,0,0.00,0
96.906,0.71,0.15,10.19,0.01,0.02,0.02,1032.2,36.1,-47.9,24.5,0.55,0,0.00,0
96.931,0.79,0.22,10.04,0.03,0.01,0.02,1032.3,36.1,-47.9,24.5,0.55,0,0.00,0
96.956,0.64,0.33,10.03,0.04,-0.00,0.01,1032.3,35.9,-46.8,24.5,0.55,0,0.00,0
96.981,0.42,0.63,10.06,0.03,0.01,0.01,1032.0,35.8,-50.0,24.5,0.55,0,0.00,0
97.006,0.10,0.52,9.97,0.00,0.01,0.02,1032.3,35.8,-51.0,24.5,0.55,0,0.00,0
97.031,-0.16,0.40,10.03,-0.00,-0.01,0.01,1032.4,35.9,-50.0,24.5,0.55,0,0.00,0
97.056,0.11,0.55,10.12,0.02,0.01,0.02,1032.4,36.1,-50.0,24.5,0.55,0,0.00,0
97.081,1.58,0.34,9.96,0.00,0.04,0.02,1032.1,35.8,-50.0,24.5,0.55,0,0.00,0
97.106,1.42,0.18,9.99,0.00,0.05,0.01,1032.5,36.2,-50.0,24.5,0.55,0,0.00,0
97.131,0.78,0.34,10.07,-0.01,0.04,-0.00,1032.8,36.0,-50.0,24.5,0.55,0,0.00,0
97.176,0.26,0.65,9.84,-0.06,0.04,0.00,1032.7,35.9,-51.0,24.5,0.55,0,0.00,0
97.201,0.98,0.50,10.04,-0.06,0.04,0.01,1032.6,36.1,-46.8,24.5,0.55,0,0.00,0
97.226,1.23,-0.02,10.11,-0.06,0.04,-0.01,1032.1,36.0,-47.9,24.5,0.55,0,0.00,0
97.288,-0.19,-0.32,10.04,0.11,0.00,-0.35,1032.3,36.1,-47.9,24.5,0.55,0,0.00,0
97.313,-0.42,-0.37,10.24,0.08,-0.01,-0.40,1032.2,35.9,-47.9,24.5,0.55,0,0.00,0
97.338,-0.31,-0.69,10.13,0.05,-0.02,-0.44,1032.0,35.9,-47.9,24.5,0.55,0,0.00,0
97.363,-0.56,0.10,9.86,0.07,-0.05,-0.51,1032.2,36.1,-47.9,24.5,0.55,0,0.00,0
97.388,-0.59,0.55,9.69,0.02,-0.05,-0.58,1032.7,36.1,-47.9,24.5,0.55,0,0.00,0
97.413,0.34,0.93,10.26,0.06,-0.06,-0.63,1032.2,36.1,-47.9,24.5,0.55,0,0.00,0
97.438,0.57,-0.00,9.56,0.00,-0.06,-0.72,1032.4,36.2,-47.9,24.5,0.55,0,0.00,0
97.463,0.95,-0.63,10.27,-0.03,-0.05,-0.77,1032.7,36.2,-47.9,24.5,0.55,0,0.00,0
97.488,0.34,-1.09,10.55,0.08,-0.04,-0.84,1032.0,36.0,-47.9,24.5,0.55,0,0.00,0
97.513,-0.43,-0.18,11.01,0.19,-0.08,-0.89,1032.2,36.0,-43.7,24.5,0.55,0,0.00,0
97.538,-2.40,0.49,9.94,0.22,-0.11,-0.90,1032.2,36.1,-43.7,24.5,0.55,0,0.00,0
97.563,-3.19,1.76,9.52,-0.04,-0.08,-0.88,1032.1,36.0,-44.7,24.5,0.55,0,0.00,0
97.588,-3.11,1.70,8.98,-0.06,-0.08,-0.84,1032.2,35.9,-43.7,24.5,0.55,0,0.00,0
97.613,-0.68,2.65,9.70,0.02,0.00,-0.81,1032.8,36.1,-47.9,24.5,0.55,0,0.00,0
97.746,1.63,0.64,8.15,-0.32,-0.05,-0.58,1032.9,36.0,-44.7,24.5,0.55,0,0.00,0
97.791,-1.03,-1.99,8.59,-0.63,0.04,-0.14,1032.1,36.0,-44.7,24.5,0.55,0,0.00,0
97.816,3.90,1.87,6.61,-0.22,0.21,0.10,1032.3,35.9,-46.8,24.5,0.55,0,0.00,0
97.841,-3.00,0.57,7.99,-0.24,0.01,0.09,1032.1,35.9,-43.7,24.5,0.55,0,0.00,0
97.866,-1.46,-0.23,11.22,-0.10,0.00,0.06,1032.2,35.9,-44.7,24.5,0.55,0,0.00,0
97.891,-0.80,-0.04,9.91,-0.06,0.03,0.05,1032.5,35.9,-43.7,24.5,0.55,0,0.00,0
97.916,0.04,1.75,10.65,0.07,0.03,0.06,1032.6,36.0,-38.4,24.5,0.55,0,0.00,0
97.941,0.74,2.80,9.76,0.12,0.04,0.20,1031.9,36.1,-40.5,24.5,0.55,0,0.00,0
97.966,2.06,3.36,10.39,0.18,0.01,0.31,1032.4,36.0,-44.7,24.5,0.55,0,0.00,0
97.991,1.82,2.61,11.02,0.21,0.05,0.49,1032.7,35.9,-46.8,24.5,0.55,0,0.00,0
98.016,0.57,1.15,10.23,0.05,0.04,0.56,1032.4,36.1,-41.6,24.5,0.55,0,0.00,0
98.041,0.57,-0.84,10.19,0.02,0.02,0.55,1032.7,36.0,-46.8,24.5,0.55,0,0.00,0
98.066,0.04,-2.73,10.24,-0.09,-0.01,0.40,1032.3,36.1,-44.7,24.5,0.55,0,0.00,0
98.091,-0.53,-5.18,10.28,-0.20,-0.06,0.23,1032.4,36.0,-47.9,24.5,0.55,0,0.00,0
98.156,0.76,4.08,9.94,0.07,0.01,0.02,1032.1,35.9,-47.9,24.5,0.55,0,0.00,0
98.181,0.55,-1.20,10.18,-0.04,0.02,0.02,1032.4,36.1,-46.8,24.5,0.55,0,0.00,0
98.206,0.19,-0.83,10.15,-0.02,-0.01,0.01,1032.6,35.9,-46.8,24.5,0.55,0,0.00,0
98.231,-0.16,1.36,9.84,-0.04,-0.01,0.02,1032.3,36.0,-41.6,24.5,0.55,0,0.00,0
98.256,-0.56,0.83,9.89,0.02,-0.01,0.02,1032.4,36.1,-43.7,24.5,0.55,0,0.00,0
98.301,0.00,0.10,10.10,0.03,-0.02,0.02,1032.4,36.1,-43.7,24.5,0.55,0,0.00,0
98.326,0.48,0.10,10.06,0.02,-0.01,0.01,1032.5,36.1,-44.7,24.5,0.55,0,0.00,0
98.351,0.80,0.50,9.84,0.01,-0.01,0.02,1032.7,36.0,-44.7,24.5,0.55,0,0.00,0
98.376,0.75,0.31,10.03,0.01,-0.01,0.02,1032.6,36.1,-44.7,24.5,0.55,0,0.00,0
98.401,0.46,0.44,10.04,0.01,-0.01,0.02,1032.0,36.1,-43.7,24.5,0.55,0,0.00,0
98.426,0.41,0.43,10.08,0.03,-0.00,0.01,1032.6,36.2,-44.7,24.5,0.55,0,0.00,0
98.451,0.27,0.66,10.05,0.03,0.00,0.01,1032.0,36.1,-44.7,24.5,0.55,0,0.00,0
98.476,0.18,0.53,10.05,0.03,-0.01,0.02,1032.4,36.1,-43.7,24.5,0.55,0,0.00,0
98.501,-0.00,0.59,10.02,0.03,-0.00,0.01,1032.5,35.9,-43.7,24.5,0.55,0,0.00,0
98.643,0.01,0.51,10.07,-0.11,0.01,0.02,1032.4,35.9,-43.7,24.5,0.55,0,0.00,0
98.668,-0.24,0.30,10.04,-0.12,0.03,0.02,1032.4,36.0,-44.7,24.5,0.55,0,0.00,0
98.693,0.25,0.32,9.85,-0.09,0.03,0.02,1032.1,35.9,-41.6,24.5,0.55,0,0.00,0
98.718,0.31,0.70,9.96,-0.05,0.01,0.02,1031.9,36.1,-41.6,24.5,0.55,0,0.00,0
98.743,1.11,0.02,9.86,-0.05,0.00,0.02,1032.7,36.3,-43.7,24.5,0.55,0,0.00,0
98.768,0.41,0.42,9.98,-0.02,-0.02,0.03,1032.4,36.1,-40.5,24.5,0.55,0,0.00,0
98.813,0.68,0.94,10.01,-0.03,-0.02,0.02,1032.2,36.1,-40.5,24.5,0.55,0,0.00,0
98.838,0.84,0.42,9.70,0.00,0.01,0.01,1032.5,36.1,-41.6,24.5,0.55,0,0.00,0
98.863,1.38,0.54,9.95,-0.02,0.02,0.01,1032.5,36.1,-43.7,24.5,0.55,0,0.00,0
98.888,1.10,0.37,10.08,-0.00,0.02,0.01,1032.9,36.0,-41.6,24.5,0.55,0,0.00,0
98.913,-0.25,0.43,10.01,0.01,0.01,0.02,1032.4,36.1,-41.6,24.5,0.55,0,0.00,0
98.938,-0.75,0.64,10.04,-0.01,0.00,0.02,1032.4,36.1,-46.8,24.5,0.55,0,0.00,0
98.963,0.28,0.48,10.14,-0.01,0.02,0.02,1031.8,36.2,-43.7,24.5,0.55,0,0.00,0
98.988,1.13,0.14,10.07,-0.00,0.02,0.02,1032.5,36.2,-43.7,24.5,0.55,0,0.00,0
99.051,0.01,0.14,10.07,-0.01,0.01,0.01,1032.6,36.1,-37.4,24.5,0.55,0,0.00,0
99.076,-0.09,0.36,9.90,0.00,-0.00,0.02,1032.5,36.2,-40.5,24.5,0.55,0,0.00,0
99.101,0.12,0.54,9.83,0.02,0.02,0.01,1032.4,36.1,-44.7,24.5,0.55,0,0.00,0
99.126,0.58,0.41,10.06,0.01,0.02,0.02,1032.0,36.1,-43.7,24.5,0.55,0,0.00,0
99.151,0.88,0.52,9.94,0.02,0.01,0.01,1032.7,36.2,-35.2,24.5,0.55,0,0.00,0
99.176,0.73,0.48,10.06,0.02,0.01,0.01,1032.2,36.1,-32.1,24.5,0.55,0,0.00,0
99.201,0.49,0.66,9.96,-0.01,0.01,0.02,1032.3,35.9,-34.2,24.5,0.55,0,0.00,0
99.226,0.88,0.25,9.95,-0.02,0.01,0.01,1032.4,36.1,-34.2,24.5,0.55,0,0.00,0
99.251,0.50,0.23,10.02,0.00,0.00,0.01,1032.4,36.1,-37.4,24.5,0.55,0,0.00,0
99.276,0.45,0.52,10.07,0.03,-0.00,0.01,1032.5,36.1,-32.1,24.5,0.55,0,0.00,0
99.321,-0.73,0.75,10.20,-0.01,0.00,0.02,1032.6,36.0,-34.2,24.5,0.55,0,0.00,0
99.346,-0.93,0.71,10.86,0.01,0.07,0.03,1032.6,36.1,-34.2,24.5,0.55,0,0.00,0
99.371,-0.30,0.58,9.95,0.01,0.03,0.02,1032.9,36.1,-32.1,24.5,0.00,0,0.00,0
99.396,0.46,0.90,9.67,-0.03,0.01,0.04,1032.4,35.9,-35.2,24.5,0.00,0,0.00,0
99.458,1.61,1.23,10.00,-0.01,0.01,0.01,1032.2,36.1,-44.7,24.5,0.00,0,0.00,0
99.483,1.14,-0.18,10.21,-0.03,0.01,0.01,1031.9,35.9,-53.1,24.5,0.00,0,0.00,0
99.508,0.59,0.47,10.00,-0.06,0.00,0.02,1032.2,35.9,-34.2,24.5,0.00,0,0.00,0
99.533,-0.45,-0.04,10.19,-0.02,-0.00,0.01,1032.4,36.1,-31.0,24.5,0.00,0,0.00,0
99.558,-0.57,0.65,10.11,0.03,0.01,0.01,1032.5,36.0,-32.1,24.5,0.00,0,0.00,0
99.583,-0.88,0.58,10.10,-0.00,0.02,0.02,1032.7,36.0,-25.8,24.5,0.00,0,0.00,0
99.608,-0.77,0.44,9.92,-0.02,0.00,0.02,1032.9,36.1,-27.9,24.5,0.00,0,0.00,0
99.633,-0.70,0.71,10.16,-0.04,0.00,0.02,1032.4,35.9,-24.7,24.5,0.00,0,0.00,0
99.658,-0.51,0.52,10.28,-0.06,0.02,0.02,1033.0,36.0,-27.9,24.5,0.00,0,0.00,0
99.683,0.99,0.34,10.07,0.01,-0.01,0.01,1032.5,35.9,-28.9,24.5,0.00,0,0.00,0
99.708,0.75,0.52,9.95,-0.03,-0.01,0.00,1032.7,36.1,-27.9,24.5,0.00,0,0.00,0
99.733,0.48,0.37,9.99,-0.03,0.00,0.00,1032.7,36.0,-27.9,24.5,0.00,0,0.00,0
99.758,0.17,0.20,9.89,-0.03,0.01,-0.01,1032.5,35.9,-28.9,24.5,0.00,0,0.00,0
99.783,-0.33,-0.17,9.85,0.00,-0.00,-0.02,1032.0,35.9,-28.9,24.5,0.00,0,0.00,0
99.937,-0.94,0.49,10.21,-0.05,-0.02,0.02,1032.3,35.9,-24.7,24.5,0.00,0,0.00,0
99.962,-1.51,0.22,10.12,-0.06,0.03,0.04,1032.1,35.9,-25.8,24.5,0.00,0,0.00,0
99.987,0.04,1.65,9.65,-0.01,0.06,0.04,1032.5,35.8,-28.9,24.5,0.00,0,0.00,0
100.012,2.19,0.43,10.25,-0.07,0.06,0.02,1032.5,36.0,-32.1,24.5,0.00,0,0.00,0
100.037,1.35,0.33,9.76,-0.14,0.03,0.01,1032.1,35.9,-34.2,24.5,0.00,0,0.00,0
100.062,-0.03,0.69,10.04,-0.14,-0.00,0.02,1032.2,36.1,-32.1,24.5,0.00,0,0.00,0
100.087,-0.01,0.99,10.10,-0.22,0.01,0.02,1032.0,36.0,-31.0,24.5,0.00,0,0.00,0
100.112,0.78,0.42,10.15,-0.24,-0.01,0.03,1032.3,35.9,-31.0,24.5,0.00,0,0.00,0
100.137,0.83,0.47,10.13,-0.23,-0.00,0.03,1032.4,36.0,-32.1,24.5,0.00,0,0.00,0
100.162,0.71,0.11,10.07,-0.28,0.01,0.02,1031.8,35.9,-27.9,24.5,0.00,0,0.00,0
100.187,0.73,0.26,10.04,-0.30,0.02,0.03,1032.4,35.8,-27.9,24.5,0.00,0,0.00,0
100.212,1.29,-0.50,10.15,-0.25,0.06,0.02,1032.2,36.0,-28.9,24.5,0.00,0,0.00,0
100.237,1.08,0.09,9.99,-0.17,0.02,0.02,1031.6,35.9,-32.1,24.5,0.00,0,0.00,0
100.262,-1.02,0.46,9.81,-0.24,0.01,0.03,1032.5,35.8,-31.0,24.5,0.00,0,0.00,0
100.324,-0.01,-0.04,9.95,-0.09,0.07,0.01,1032.1,35.9,-34.2,24.5,0.00,0,0.00,0
100.369,0.35,2.67,9.41,0.17,0.01,0.04,1032.4,36.0,-31.0,24.5,0.00,0,0.00,0
100.394,1.85,-1.00,9.91,-0.04,0.04,0.02,1032.5,36.0,-34.2,24.5,0.00,0,0.00,0
100.419,0.64,0.52,9.78,0.01,0.06,0.02,1032.4,35.9,-32.1,24.5,0.00,0,0.00,0
100.444,-1.22,-1.18,10.07,-0.07,0.02,0.01,1032.0,36.0,-31.0,24.5,0.00,0,0.00,0
100.469,-0.75,-0.26,10.07,0.02,0.00,0.03,1032.4,35.9,-31.0,24.5,0.00,0,0.00,0
100.494,1.00,-0.59,10.09,0.05,-0.02,0.02,1032.2,35.9,-28.9,24.5,0.00,0,0.00,0
100.519,0.27,-0.53,10.06,0.06,0.01,0.02,1031.8,35.9,-32.1,24.5,0.00,0,0.00,0
100.544,-0.36,-0.15,10.06,0.05,0.01,0.02,1032.4,35.8,-32.1,24.5,0.00,0,0.00,0
100.569,0.88,0.27,9.99,0.04,0.02,0.03,1032.5,35.9,-32.1,24.5,0.00,0,0.00,0
100.594,0.79,-0.04,10.09,-0.02,0.04,0.03,1032.4,35.8,-31.0,24.5,0.00,0,0.00,0
100.619,-0.48,-0.23,10.16,-0.01,0.03,0.02,1032.0,35.9,-34.2,24.5,0.00,0,0.00,0
100.644,-0.43,-0.06,9.97,0.01,0.02,0.01,1031.7,35.8,-32.1,24.5,0.00,0,0.00,0
100.669,0.31,-0.35,9.98,-0.00,-0.00,0.01,1032.2,35.9,-34.2,24.5,0.00,0,0.00,0
100.799,0.25,-0.16,10.06,0.01,0.01,0.01,1032.3,35.8,-35.2,24.5,0.00,0,0.00,0
100.824,0.31,0.00,9.99,-0.01,0.02,0.01,1032.4,35.8,-34.2,24.5,0.00,0,0.00,0
100.869,0.38,-0.11,10.07,0.01,0.00,0.01,1032.1,35.8,-35.2,24.5,0.00,0,0.00,0
100.894,0.02,0.20,10.24,0.02,0.01,0.01,1032.0,35.8,-35.2,24.5,0.00,0,0.00,0
100.919,-0.30,0.04,10.00,0.01,0.00,0.02,1032.3,35.9,-34.2,24.5,0.00,0,0.00,0
100.944,-0.20,0.08,9.97,-0.01,0.01,0.02,1032.3,35.9,-35.2,24.5,0.00,0,0.00,0
100.969,0.12,-0.30,9.92,-0.04,0.02,0.02,1032.2,35.8,-31.0,24.5,0.00,0,0.00,0
100.994,0.01,-0.15,9.90,-0.01,0.04,0.02,1032.5,35.8,-28.9,24.5,0.00,0,0.00,0
101.019,0.44,-0.28,9.91,0.01,0.00,0.01,1032.2,35.7,-32.1,24.5,0.00,0,0.00,0
101.044,0.25,0.25,9.67,0.04,0.02,0.01,1032.3,35.9,-37.4,24.5,0.00,0,0.00,0
101.069,-0.12,-0.02,10.21,0.07,0.00,0.02,1032.4,35.8,-37.4,24.5,0.00,0,0.00,0
101.094,-0.08,0.15,10.23,0.05,-0.00,0.01,1032.4,35.9,-38.4,24.5,0.00,0,0.00,0
101.119,0.21,-0.11,10.21,0.07,-0.02,0.02,1032.4,35.8,-31.0,24.5,0.00,0,0.00,0
101.144,0.29,-0.79,9.63,0.07,-0.01,0.01,1032.4,35.8,-35.2,24.5,0.00,0,0.00,0
101.206,-0.07,0.07,9.93,0.02,0.00,0.01,1032.2,35.8,-28.9,24.5,0.00,0,0.00,0
101.231,-0.05,-0.08,10.07,0.04,0.01,0.01,1032.2,35.7,-32.1,24.5,0.00,0,0.00,0
101.256,0.34,-0.06,9.99,0.07,-0.01,0.02,1032.3,35.9,-35.2,24.5,0.00,0,0.00,0
101.281,0.05,0.13,10.02,0.08,0.00,0.01,1033.0,35.7,-31.0,24.5,0.00,0,0.00,0
101.306,-0.06,0.24,10.11,0.03,-0.00,0.01,1032.2,35.9,-35.2,24.5,0.00,0,0.00,0
101.331,0.07,0.11,10.04,-0.02,0.00,0.02,1032.5,35.9,-34.2,24.5,0.00,0,0.00,0
101.376,0.07,0.07,10.11,-0.03,0.01,0.02,1032.3,35.8,-32.1,24.5,0.00,0,0.00,0
101.401,0.13,0.09,10.04,-0.02,0.01,0.02,1032.3,35.7,-31.0,24.5,0.00,0,0.00,0
101.426,-0.06,0.11,10.09,-0.01,0.00,0.02,1032.9,35.8,-34.2,24.5,0.00,0,0.00,0
101.451,0.11,-0.11,9.92,0.00,0.00,0.02,1032.6,35.9,-32.1,24.5,0.00,0,0.00,0
101.476,-0.21,0.09,9.98,-0.02,-0.00,0.02,1032.0,36.0,-32.1,24.5,0.00,0,0.00,0
101.501,0.41,0.12,10.15,-0.02,0.01,0.02,1032.4,35.7,-35.2,24.5,0.00,0,0.00,0
101.526,0.58,0.28,9.83,-0.03,-0.00,0.02,1032.4,35.8,-32.1,24.5,0.00,0,0.00,0
101.551,0.16,0.01,10.05,-0.03,0.01,0.02,1032.4,35.8,-31.0,24.5,0.00,0,0.00,0
101.697,0.01,0.05,10.09,-0.05,0.02,0.02,1032.5,35.6,-34.2,24.5,0.00,0,0.00,0
101.722,0.10,-0.08,10.04,-0.03,0.01,0.02,1032.3,35.7,-35.2,24.5,0.00,0,0.00,0
101.747,0.45,-0.14,10.06,-0.02,0.01,0.02,1032.4,35.7,-34.2,24.5,0.00,0,0.00,0
101.772,0.27,-0.04,10.05,-0.02,0.02,0.01,1032.3,35.6,-32.1,24.5,0.00,0,0.00,0
101.797,0.23,0.05,10.06,-0.01,0.02,0.01,1032.5,35.6,-35.2,24.5,0.00,0,0.00,0
101.822,0.38,-0.01,10.03,-0.01,0.02,0.01,1032.3,35.6,-35.2,24.5,0.00,0,0.00,0
101.847,0.43,0.09,10.04,0.01,0.01,0.01,1032.2,35.7,-35.2,24.5,0.00,0,0.00,0
101.892,0.46,0.03,10.03,0.00,0.01,0.01,1032.6,35.7,-35.2,24.5,0.00,0,0.00,0
101.917,0.33,0.14,10.06,-0.01,0.00,0.02,1031.9,35.6,-35.2,24.5,0.00,0,0.00,0
101.942,0.17,0.04,10.07,-0.02,0.01,0.02,1032.4,35.7,-37.4,24.5,0.00,0,0.00,0
101.967,0.16,0.06,10.02,-0.02,0.02,0.02,1032.4,35.6,-37.4,24.5,0.00,0,0.00,0
101.992,0.27,0.06,10.08,-0.02,-0.00,0.01,1032.6,35.4,-37.4,24.5,0.00,0,0.00,0
102.017,0.12,0.00,9.82,-0.01,0.01,0.02,1032.2,35.6,-35.2,24.5,0.00,0,0.00,0
102.042,0.33,-0.49,9.66,-0.03,-0.02,0.02,1032.1,35.7,-37.4,24.5,0.00,0,0.00,0
102.104,0.29,-0.43,10.01,-0.04,0.00,0.02,1032.5,35.8,-34.2,24.5,0.00,0,0.00,0
102.129,0.97,0.20,10.01,0.02,-0.01,0.02,1032.6,35.6,-32.1,24.5,0.00,0,0.00,0
102.154,0.24,0.23,10.03,-0.02,0.01,0.01,1032.5,35.6,-35.2,24.5,0.00,0,0.00,0
102.179,-0.14,-0.15,10.05,0.01,0.01,0.00,1032.2,35.8,-34.2,24.5,0.00,0,0.00,0
102.204,0.35,0.27,10.26,-0.03,0.02,0.01,1032.1,35.6,-37.4,24.5,0.00,0,0.00,0
102.229,0.42,0.34,10.10,-0.01,-0.00,0.02,1032.5,35.5,-34.2,24.5,0.00,0,0.00,0
102.254,0.27,-0.08,10.04,-0.04,0.01,0.02,1032.2,35.6,-35.2,24.5,0.00,0,0.00,0
102.279,0.25,0.04,10.10,-0.02,0.01,0.01,1032.4,35.7,-38.4,24.5,0.00,0,0.00,0
102.304,0.14,0.20,10.03,0.00,0.01,0.01,1032.5,35.7,-37.4,24.5,0.00,0,0.00,0
102.329,0.08,0.21,10.05,-0.04,0.02,0.02,1032.4,35.7,-35.2,24.5,0.00,0,0.00,0
102.354,0.29,0.06,9.96,-0.03,0.01,0.02,1032.3,35.6,-35.2,24.5,0.00,0,0.00,0
102.399,0.32,-0.11,10.00,-0.02,0.00,0.01,1032.3,35.7,-37.4,24.5,0.00,0,0.00,0
102.424,0.10,-0.03,10.02,-0.03,0.02,0.01,1032.5,35.8,-34.2,24.5,0.00,0,0.00,0
102.449,0.20,-0.03,10.06,-0.02,0.00,0.01,1032.5,35.6,-31.0,24.5,0.00,0,0.00,0
102.511,0.09,-0.10,9.93,-0.04,0.02,0.01,1032.7,35.6,-34.2,24.5,0.00,0,0.00,0
102.536,0.21,0.06,10.06,-0.01,0.01,0.01,1033.1,35.8,-32.1,24.5,0.00,0,0.00,0
102.561,0.18,-0.16,10.07,-0.00,0.01,0.01,1032.4,35.5,-34.2,24.5,0.00,0,0.00,0
102.586,0.23,0.11,10.01,-0.00,-0.00,0.01,1032.2,35.5,-32.1,24.5,0.00,0,0.00,0
102.611,0.18,0.08,10.06,-0.02,0.01,0.02,1032.4,35.6,-34.2,24.5,0.00,0,0.00,0
102.636,0.04,0.45,10.04,-0.04,0.01,0.02,1032.1,35.5,-32.1,24.5,0.00,0,0.00,0
102.661,0.00,-0.17,9.99,-0.01,0.01,0.01,1033.1,35.7,-34.2,24.5,0.00,0,0.00,0
102.686,0.50,0.15,10.03,0.00,-0.01,0.01,1032.7,35.6,-37.4,24.5,0.00,0,0.00,0
102.711,0.37,0.14,9.96,-0.02,0.01,0.01,1032.6,35.6,-37.4,24.5,0.00,0,0.00,0
102.736,0.12,0.15,10.04,-0.05,0.02,0.01,1032.3,35.4,-38.4,24.5,0.00,0,0.00,0
102.761,0.11,-0.06,10.01,-0.04,0.01,0.01,1032.4,35.5,-37.4,24.5,0.00,0,0.00,0
102.786,-0.01,-0.15,10.03,-0.01,-0.01,0.01,1032.5,35.6,-37.4,24.5,0.00,0,0.00,0
102.811,0.02,-0.13,9.96,-0.03,0.00,0.01,1032.5,35.7,-35.2,24.5,0.00,0,0.00,0
102.836,0.23,0.18,10.09,-0.01,0.01,0.01,1031.8,35.6,-34.2,24.5,0.00,0,0.00,0
102.979,0.42,-0.00,10.08,-0.02,0.01,0.01,1032.2,35.6,-34.2,24.5,0.00,0,0.00,0
103.024,0.27,-0.09,10.06,-0.03,0.01,0.01,1032.8,35.5,-34.2,24.5,0.00,0,0.00,0
103.049,0.30,0.01,10.08,-0.03,0.00,0.01,1032.5,35.4,-32.1,24.5,0.00,0,0.00,0
103.074,0.22,1.16,10.21,-0.01,0.02,0.01,1032.4,35.5,-32.1,24.5,0.00,0,0.00,0
103.099,-0.57,-0.22,10.00,-0.03,0.00,0.01,1032.3,35.5,-34.2,24.5,0.00,0,0.00,0
103.124,-0.64,-0.03,10.08,-0.03,0.03,0.01,1032.4,35.4,-34.2,24.5,0.00,0,0.00,0
103.149,-0.27,-0.00,10.01,-0.03,0.03,0.01,1032.5,35.4,-35.2,24.5,0.00,0,0.00,0
103.174,-0.23,-0.01,10.03,-0.02,0.01,0.01,1032.1,35.6,-31.0,24.5,0.00,0,0.00,0
103.199,0.02,-0.05,10.01,0.00,-0.00,0.01,1031.8,35.4,-37.4,24.5,0.00,0,0.00,0
103.224,0.20,0.01,10.09,0.00,-0.00,0.01,1032.4,35.5,-38.4,24.5,0.00,0,0.00,0
103.249,0.47,0.00,10.01,0.01,0.00,0.01,1032.2,35.4,-34.2,24.5,0.00,0,0.00,0
103.274,0.41,0.13,10.01,0.00,-0.01,0.01,1031.9,35.5,-37.4,24.5,0.00,0,0.00,0
103.299,0.21,0.07,10.00,-0.03,-0.01,0.02,1032.3,35.4,-35.2,24.5,0.00,0,0.00,0
103.324,0.19,-0.07,10.11,-0.02,0.00,0.02,1032.5,35.6,-34.2,24.5,0.00,0,0.00,0
103.386,-0.07,0.03,10.05,0.00,0.01,0.02,1032.3,35.6,-38.4,24.5,0.00,0,0.00,0
103.411,-0.23,0.02,10.01,-0.01,0.00,0.01,1032.2,35.4,-35.2,24.5,0.00,0,0.00,0
103.436,-0.47,0.12,10.06,-0.01,-0.00,0.02,1032.3,35.4,-35.2,24.5,0.00,0,0.00,0
103.461,-0.46,0.10,10.06,-0.02,-0.00,0.02,1032.1,35.6,-38.4,24.5,0.00,0,0.00,0
